host,port,server_name,http_method,http_path,http_code,http_headers,error_data
76.76.10.253,443,freedns.controld.com,HEAD,/,404,,
76.76.10.25,443,dns.controld.com,HEAD,/,404,,
78.142.193.52,443,dns.sb,HEAD,/,200,Strict-Transport-Security: max-age=63072000; includeSubDomains; preload,
92.249.39.2,443,dns.surfshark.com,HEAD,/,301,Strict-Transport-Security: max-age=31536000;,
76.76.10.255,443,dns.controld.com,HEAD,/,404,,
18.141.138.127,443,trafficlight.ddns.net,HEAD,/,400,,
76.76.10.52,443,dns.controld.com,HEAD,/,404,,
76.76.10.47,443,freedns.controld.com,HEAD,/,404,,
23.247.214.108,443,dns.nextdns.io,HEAD,/,405,Strict-Transport-Security: max-age=63072000; includeSubDomains; preload,
91.210.166.42,443,dns1.adrianion.eu,HEAD,/,302,,
76.76.10.60,443,dns.controld.com,HEAD,/,404,,
76.76.10.244,443,freedns.controld.com,HEAD,/,404,,
23.247.214.16,443,dns.nextdns.io,HEAD,/,405,Strict-Transport-Security: max-age=63072000; includeSubDomains; preload,
45.90.30.210,443,dns2.nextdns.io,HEAD,/,405,Strict-Transport-Security: max-age=63072000; includeSubDomains; preload,
45.90.30.248,443,dns2.nextdns.io,HEAD,/,405,Strict-Transport-Security: max-age=63072000; includeSubDomains; preload,
76.76.2.175,443,freedns.controld.com,HEAD,/,404,,
47.254.217.107,443,alidns.com,HEAD,/,404,,
82.112.151.102,443,doh.opendns.com,HEAD,/,501,,
76.76.10.59,443,dns.controld.com,HEAD,/,404,,
45.90.30.20,443,dns2.nextdns.io,HEAD,/,405,Strict-Transport-Security: max-age=63072000; includeSubDomains; preload,
83.149.110.13,443,dns.linuxfromscratch.nl,HEAD,/,404,,
3.112.124.189,443,dns.galaxy-cloud.icu,HEAD,/,200,,
92.223.65.71,443,www.dns.comss.one,HEAD,/,302,,
23.247.214.128,443,dns.nextdns.io,HEAD,/,405,Strict-Transport-Security: max-age=63072000; includeSubDomains; preload,
79.133.149.84,443,dns64.dns.google,HEAD,/,302,,
77.223.128.222,443,cubedns.com,HEAD,/,200,,
23.247.214.102,443,lax-1.edge.nextdns.io,HEAD,/,405,Strict-Transport-Security: max-age=63072000; includeSubDomains; preload,
85.143.173.71,443,dns2.vdisk.ru,HEAD,/,200,,
89.91.129.26,443,dnsdoh.arnooo.com,HEAD,/,200,,
84.110.222.62,443,dns.google,HEAD,/,200,Strict-Transport-Security: max-age=31536000; includeSubDomains; preload,
45.90.30.215,443,dns2.nextdns.io,HEAD,/,405,Strict-Transport-Security: max-age=63072000; includeSubDomains; preload,
85.56.236.207,443,dns.fresan.es,HEAD,/,404,Strict-Transport-Security: max-age=63072000; includeSubdomains,
92.205.63.135,443,dns.walshnet.co.uk,HEAD,/,302,,
23.247.214.16,443,lax-1.edge.nextdns.io,HEAD,/,405,Strict-Transport-Security: max-age=63072000; includeSubDomains; preload,
23.247.213.147,443,chi-1.edge.nextdns.io,HEAD,/,405,Strict-Transport-Security: max-age=63072000; includeSubDomains; preload,
81.134.97.209,443,doh.bt.com,HEAD,/,400,,
92.38.152.163,443,www.dns.comss.one,HEAD,/,302,,
78.142.193.52,443,doh.sb,HEAD,/,301,Strict-Transport-Security: max-age=63072000; includeSubDomains; preload,
82.165.108.24,443,dns.make-t.in,HEAD,/,302,,
94.140.14.15,443,dns-family.adguard.com,HEAD,/,302,,
23.247.214.121,443,lax-1.edge.nextdns.io,HEAD,/,405,Strict-Transport-Security: max-age=63072000; includeSubDomains; preload,
45.90.28.106,443,dns1.nextdns.io,HEAD,/,405,Strict-Transport-Security: max-age=63072000; includeSubDomains; preload,
182.92.205.234,443,alidns.com,HEAD,/,404,,
180.163.223.231,443,doh.360.cn,HEAD,/,302,,
76.76.10.234,443,freedns.controld.com,HEAD,/,404,,
94.140.14.14,443,dns.adguard.com,HEAD,/,302,,
79.177.113.214,443,dns.google,HEAD,/,200,Strict-Transport-Security: max-age=31536000; includeSubDomains; preload,
23.247.212.41,443,ewr-1.edge.nextdns.io,HEAD,/,405,Strict-Transport-Security: max-age=63072000; includeSubDomains; preload,
86.109.1.91,443,odoh-proxy,HEAD,/,200,,
79.143.250.7,443,doh.franciliens.net,HEAD,/,400,,
91.230.110.173,443,dns.nextdns.io,HEAD,/,405,Strict-Transport-Security: max-age=63072000; includeSubDomains; preload,
86.109.1.91,443,proxy.odoh.cloudflare-dns.com,HEAD,/,200,,
76.76.10.51,443,dns.controld.com,HEAD,/,404,,
185.175.57.120,443,dns.martinlr.dk,HEAD,/,302,,
23.247.213.244,443,chi-1.edge.nextdns.io,HEAD,/,405,Strict-Transport-Security: max-age=63072000; includeSubDomains; preload,
76.76.10.89,443,freedns.controld.com,HEAD,/,404,,
23.247.213.246,443,chi-1.edge.nextdns.io,HEAD,/,405,Strict-Transport-Security: max-age=63072000; includeSubDomains; preload,
91.233.189.220,443,dns.ronc.ru,HEAD,/,302,,
76.76.10.251,443,freedns.controld.com,HEAD,/,404,,
76.76.2.23,443,dns.controld.com,HEAD,/,404,,
77.72.223.25,443,dns.4nx.de,HEAD,/,400,,
76.76.10.163,443,freedns.controld.com,HEAD,/,404,,
23.247.213.250,443,chi-1.edge.nextdns.io,HEAD,/,405,Strict-Transport-Security: max-age=63072000; includeSubDomains; preload,
85.214.85.99,443,adguard.myddns.org,HEAD,/,302,,
86.106.90.57,443,dns.nextdns.io,HEAD,/,405,Strict-Transport-Security: max-age=63072000; includeSubDomains; preload,
66.96.112.150,443,doh.dns.apple.com,HEAD,/,404,,
76.76.2.139,443,premium.dns.controld.com,HEAD,/,404,,
23.247.213.249,443,chi-1.edge.nextdns.io,HEAD,/,405,Strict-Transport-Security: max-age=63072000; includeSubDomains; preload,
23.247.214.130,443,lax-1.edge.nextdns.io,HEAD,/,405,Strict-Transport-Security: max-age=63072000; includeSubDomains; preload,
82.65.69.197,443,doh.squalflix.fr,HEAD,/,200,,
76.76.10.232,443,freedns.controld.com,HEAD,/,404,,
76.76.10.59,443,freedns.controld.com,HEAD,/,404,,
76.76.10.169,443,freedns.controld.com,HEAD,/,404,,
23.94.211.166,443,dns.novali.date,HEAD,/,302,,
91.198.174.8,443,wikimedia-dns.org,HEAD,/,200,Strict-Transport-Security: max-age=106384710; includeSubDomains; preload,
23.247.213.243,443,chi-1.edge.nextdns.io,HEAD,/,405,Strict-Transport-Security: max-age=63072000; includeSubDomains; preload,
76.76.10.255,443,freedns.controld.com,HEAD,/,404,,
78.135.111.4,443,dns.tungakaan.com,HEAD,/,302,,
91.239.100.100,443,anycast.censurfridns.dk,HEAD,/,400,,
76.76.10.236,443,dns.controld.com,HEAD,/,404,,
23.247.214.109,443,dns.nextdns.io,HEAD,/,405,Strict-Transport-Security: max-age=63072000; includeSubDomains; preload,
85.214.195.112,443,dns.colorfreedom.org,HEAD,/,302,,
45.90.30.9,443,dns2.nextdns.io,HEAD,/,405,Strict-Transport-Security: max-age=63072000; includeSubDomains; preload,
76.76.10.92,443,dns.controld.com,HEAD,/,404,,
23.247.214.130,443,dns.nextdns.io,HEAD,/,405,Strict-Transport-Security: max-age=63072000; includeSubDomains; preload,
76.76.10.63,443,dns.controld.com,HEAD,/,404,,
76.76.10.235,443,freedns.controld.com,HEAD,/,404,,
76.76.10.94,443,freedns.controld.com,HEAD,/,404,,
23.247.214.111,443,lax-1.edge.nextdns.io,HEAD,/,405,Strict-Transport-Security: max-age=63072000; includeSubDomains; preload,
23.247.214.167,443,dns.nextdns.io,HEAD,/,405,Strict-Transport-Security: max-age=63072000; includeSubDomains; preload,
17.253.30.247,443,ussea4-doh-002.aaplimg.com,HEAD,/,404,,
74.80.98.198,443,doh.dns.apple.com,HEAD,/,404,,
180.4.189.192,443,dns64.dns.google,HEAD,/,302,,
23.247.212.54,443,ewr-1.edge.nextdns.io,HEAD,/,405,Strict-Transport-Security: max-age=63072000; includeSubDomains; preload,
76.76.10.254,443,dns.controld.com,HEAD,/,404,,
23.247.214.164,443,lax-1.edge.nextdns.io,HEAD,/,405,Strict-Transport-Security: max-age=63072000; includeSubDomains; preload,
78.13.18.81,443,dns.google.com,HEAD,/,302,Strict-Transport-Security: max-age=31536000; includeSubDomains; preload,
91.239.100.100,443,deic-ore.anycast.censurfridns.dk,HEAD,/,400,,
180.181.127.100,443,dns.skymesh.net.au,HEAD,/,404,,
92.38.152.163,443,dns.comss.one,HEAD,/,302,,
82.112.151.102,443,familyshield.opendns.com,HEAD,/,501,,
82.112.151.102,443,dns.opendns.com,HEAD,/,501,,
23.247.213.251,443,chi-1.edge.nextdns.io,HEAD,/,405,Strict-Transport-Security: max-age=63072000; includeSubDomains; preload,
89.233.107.63,443,dns2.sonnix.tk,HEAD,/,200,,
180.181.127.101,443,dns.skymesh.net.au,HEAD,/,404,,
23.247.213.59,443,chi-1.edge.nextdns.io,HEAD,/,405,Strict-Transport-Security: max-age=63072000; includeSubDomains; preload,
76.76.10.8,443,dns.controld.com,HEAD,/,404,,
81.90.180.173,443,dns.comss.one,HEAD,/,302,,
23.247.214.107,443,dns.nextdns.io,HEAD,/,405,Strict-Transport-Security: max-age=63072000; includeSubDomains; preload,
23.247.214.170,443,dns.nextdns.io,HEAD,/,405,Strict-Transport-Security: max-age=63072000; includeSubDomains; preload,
23.247.213.46,443,chi-1.edge.nextdns.io,HEAD,/,405,Strict-Transport-Security: max-age=63072000; includeSubDomains; preload,
176.103.130.137,443,176-103-130-137.dns.adguard.com,HEAD,/,302,,
81.90.180.173,443,www.dns.comss.one,HEAD,/,302,,
23.247.214.112,443,lax-1.edge.nextdns.io,HEAD,/,405,Strict-Transport-Security: max-age=63072000; includeSubDomains; preload,
23.247.212.56,443,ewr-1.edge.nextdns.io,HEAD,/,405,Strict-Transport-Security: max-age=63072000; includeSubDomains; preload,
23.247.214.102,443,dns.nextdns.io,HEAD,/,405,Strict-Transport-Security: max-age=63072000; includeSubDomains; preload,
23.247.214.165,443,lax-1.edge.nextdns.io,HEAD,/,405,Strict-Transport-Security: max-age=63072000; includeSubDomains; preload,
78.13.18.81,443,dns64.dns.google,HEAD,/,302,,
23.247.214.112,443,dns.nextdns.io,HEAD,/,405,Strict-Transport-Security: max-age=63072000; includeSubDomains; preload,
76.76.10.238,443,freedns.controld.com,HEAD,/,404,,
82.112.151.102,443,doh.familyshield.opendns.com,HEAD,/,501,,
23.247.214.106,443,lax-1.edge.nextdns.io,HEAD,/,405,Strict-Transport-Security: max-age=63072000; includeSubDomains; preload,
9.9.9.13,443,dns13.quad9.net,HEAD,/,404,,
23.247.212.40,443,ewr-1.edge.nextdns.io,HEAD,/,405,Strict-Transport-Security: max-age=63072000; includeSubDomains; preload,
76.76.10.61,443,dns.controld.com,HEAD,/,404,,
3.10.141.76,443,www.cavevapor.duckdns.org,HEAD,/,302,,
17.253.30.85,443,doh.dns.apple.com,HEAD,/,404,,
76.76.10.5,443,freedns.controld.com,HEAD,/,404,,
80.91.176.168,443,dns.alexrsp.pp.ua,HEAD,/,302,,
23.247.212.64,443,ewr-1.edge.nextdns.io,HEAD,/,405,Strict-Transport-Security: max-age=63072000; includeSubDomains; preload,
23.247.214.127,443,dns.nextdns.io,HEAD,/,405,Strict-Transport-Security: max-age=63072000; includeSubDomains; preload,
180.163.223.236,443,doh.360.cn,HEAD,/,302,,
76.76.10.92,443,freedns.controld.com,HEAD,/,404,,
23.247.214.103,443,dns.nextdns.io,HEAD,/,405,Strict-Transport-Security: max-age=63072000; includeSubDomains; preload,
76.76.10.50,443,freedns.controld.com,HEAD,/,404,,
23.247.214.165,443,dns.nextdns.io,HEAD,/,405,Strict-Transport-Security: max-age=63072000; includeSubDomains; preload,
81.134.96.210,443,doh.bt.com,HEAD,/,400,,
76.76.10.28,443,dns.controld.com,HEAD,/,404,,
76.76.2.181,443,premium.dns.controld.com,HEAD,/,404,,
47.108.0.57,443,dns.alidns.com,HEAD,/,404,,
18.192.31.75,443,www.dns.gamban.com,HEAD,/,404,,
89.145.163.64,443,dohtest.whalebone.io,HEAD,/,307,,
76.76.10.62,443,dns.controld.com,HEAD,/,404,,
76.76.10.247,443,freedns.controld.com,HEAD,/,404,,
76.76.10.252,443,freedns.controld.com,HEAD,/,404,,
76.76.10.57,443,dns.controld.com,HEAD,/,404,,
76.76.10.63,443,freedns.controld.com,HEAD,/,404,,
93.115.24.205,443,dns.comss.one,HEAD,/,302,,
23.247.214.124,443,lax-1.edge.nextdns.io,HEAD,/,405,Strict-Transport-Security: max-age=63072000; includeSubDomains; preload,
93.115.24.205,443,www.dns.comss.one,HEAD,/,302,,
176.103.130.149,443,dns-unfiltered.adguard.com,HEAD,/,302,,
23.247.214.121,443,dns.nextdns.io,HEAD,/,405,Strict-Transport-Security: max-age=63072000; includeSubDomains; preload,
76.76.10.90,443,dns.controld.com,HEAD,/,404,,
76.76.10.239,443,freedns.controld.com,HEAD,/,404,,
45.90.30.250,443,dns2.nextdns.io,HEAD,/,405,Strict-Transport-Security: max-age=63072000; includeSubDomains; preload,
23.247.213.40,443,chi-1.edge.nextdns.io,HEAD,/,405,Strict-Transport-Security: max-age=63072000; includeSubDomains; preload,
76.76.10.25,443,freedns.controld.com,HEAD,/,404,,
45.90.30.24,443,dns2.nextdns.io,HEAD,/,405,Strict-Transport-Security: max-age=63072000; includeSubDomains; preload,
91.239.100.100,443,anycast.uncensoreddns.org,HEAD,/,400,,
76.76.2.0,443,p0.freedns.controld.com,HEAD,/,404,,
94.130.229.93,443,dns.ocedric.net,HEAD,/,302,,
80.156.145.201,443,dnsguard.t53.de,HEAD,/,404,,
176.103.130.150,443,dns-unfiltered.adguard.com,HEAD,/,302,,
87.106.127.158,443,dns.die-amends.de,HEAD,/,302,,
23.247.213.158,443,chi-1.edge.nextdns.io,HEAD,/,405,Strict-Transport-Security: max-age=63072000; includeSubDomains; preload,
176.103.130.136,443,dns-unfiltered.adguard.com,HEAD,/,302,,
81.130.111.250,443,doh.bt.com,HEAD,/,400,,
24.240.146.7,443,doh-02.spectrum.com,HEAD,/,501,,
23.247.214.125,443,dns.nextdns.io,HEAD,/,405,Strict-Transport-Security: max-age=63072000; includeSubDomains; preload,
76.76.2.101,443,dns.controld.com,HEAD,/,404,,
89.233.43.71,443,unicast2.servers.censurfridns.dk,HEAD,/,400,,
23.247.213.161,443,chi-1.edge.nextdns.io,HEAD,/,405,Strict-Transport-Security: max-age=63072000; includeSubDomains; preload,
23.247.213.48,443,chi-1.edge.nextdns.io,HEAD,/,405,Strict-Transport-Security: max-age=63072000; includeSubDomains; preload,
23.247.213.159,443,chi-1.edge.nextdns.io,HEAD,/,405,Strict-Transport-Security: max-age=63072000; includeSubDomains; preload,
87.239.48.48,443,doh.as211398.net,HEAD,/,400,,
185.184.222.222,443,public-dns-b.dns.sb,HEAD,/,301,Strict-Transport-Security: max-age=63072000; includeSubDomains; preload,
78.46.206.250,443,dns.stud.cloud,HEAD,/,302,,
76.76.2.100,443,dns.controld.com,HEAD,/,404,,
76.76.2.182,443,freedns.controld.com,HEAD,/,404,,
76.76.2.173,443,premium.dns.controld.com,HEAD,/,404,,
76.76.2.215,443,freedns.controld.com,HEAD,/,404,,
47.107.121.125,443,dns.ikataruto.com,HEAD,/,302,,
23.247.214.120,443,dns.nextdns.io,HEAD,/,405,Strict-Transport-Security: max-age=63072000; includeSubDomains; preload,
86.106.103.153,443,dns.nextdns.io,HEAD,/,405,Strict-Transport-Security: max-age=63072000; includeSubDomains; preload,
82.112.151.102,443,dns.umbrella.com,HEAD,/,501,,
94.140.15.15,443,dns-family.adguard.com,HEAD,/,302,,
76.76.2.219,443,dns.controld.com,HEAD,/,404,,
87.210.14.108,443,dns.google,HEAD,/,200,Strict-Transport-Security: max-age=31536000; includeSubDomains; preload,
76.76.10.125,443,dns.controld.com,HEAD,/,404,,
23.247.213.13,443,chi-1.edge.nextdns.io,HEAD,/,405,Strict-Transport-Security: max-age=63072000; includeSubDomains; preload,
94.140.15.16,443,dns-family.adguard.com,HEAD,/,302,,
45.90.30.37,443,dns2.nextdns.io,HEAD,/,405,Strict-Transport-Security: max-age=63072000; includeSubDomains; preload,
76.76.2.182,443,dns.controld.com,HEAD,/,404,,
23.95.166.42,443,ahussain.duckdns.org,HEAD,/,302,,
45.90.30.249,443,dns2.nextdns.io,HEAD,/,405,Strict-Transport-Security: max-age=63072000; includeSubDomains; preload,
18.252.240.200,443,dns.dib.govshield.akamaidefense.com,HEAD,/,501,,
45.90.30.243,443,dns2.nextdns.io,HEAD,/,405,Strict-Transport-Security: max-age=63072000; includeSubDomains; preload,
180.163.249.75,443,doh.360.cn,HEAD,/,302,,
23.247.212.39,443,ewr-1.edge.nextdns.io,HEAD,/,405,Strict-Transport-Security: max-age=63072000; includeSubDomains; preload,
82.112.151.102,443,doh.sandbox.opendns.com,HEAD,/,501,,
45.90.30.23,443,dns2.nextdns.io,HEAD,/,405,Strict-Transport-Security: max-age=63072000; includeSubDomains; preload,
93.104.213.190,443,doh.this.web.id,HEAD,/,404,,
45.90.28.100,443,dns1.nextdns.io,HEAD,/,405,Strict-Transport-Security: max-age=63072000; includeSubDomains; preload,
76.76.10.27,443,dns.controld.com,HEAD,/,404,,
76.76.2.178,443,dns.controld.com,HEAD,/,404,,
76.76.10.250,443,freedns.controld.com,HEAD,/,404,,
76.76.10.194,443,freedns.controld.com,HEAD,/,404,,
76.76.2.219,443,freedns.controld.com,HEAD,/,404,,
45.90.30.46,443,dns2.nextdns.io,HEAD,/,405,Strict-Transport-Security: max-age=63072000; includeSubDomains; preload,
93.189.61.195,443,dns.nextdns.io,HEAD,/,405,Strict-Transport-Security: max-age=63072000; includeSubDomains; preload,
176.103.130.150,443,176-103-130-150.dns.adguard.com,HEAD,/,302,,
45.90.30.89,443,dns2.nextdns.io,HEAD,/,405,Strict-Transport-Security: max-age=63072000; includeSubDomains; preload,
17.253.36.247,443,uklon6-doh-002.aaplimg.com,HEAD,/,404,,
23.247.214.10,443,lax-1.edge.nextdns.io,HEAD,/,405,Strict-Transport-Security: max-age=63072000; includeSubDomains; preload,
91.198.174.7,443,wikimedia-dns.org,HEAD,/,200,Strict-Transport-Security: max-age=106384710; includeSubDomains; preload,
176.103.130.136,443,dns.adguard.com,HEAD,/,302,,
87.4.240.75,443,rsite.ddns.net,HEAD,/,302,,
9.9.9.12,443,dns12.quad9.net,HEAD,/,404,,
23.247.214.123,443,lax-1.edge.nextdns.io,HEAD,/,405,Strict-Transport-Security: max-age=63072000; includeSubDomains; preload,
94.140.15.15,443,dns-unfiltered.adguard.com,HEAD,/,302,,
89.233.43.71,443,unicast.uncensoreddns.org,HEAD,/,400,,
79.177.113.214,443,dns.google.com,HEAD,/,302,Strict-Transport-Security: max-age=31536000; includeSubDomains; preload,
45.90.28.111,443,dns1.nextdns.io,HEAD,/,405,Strict-Transport-Security: max-age=63072000; includeSubDomains; preload,
23.247.214.166,443,dns.nextdns.io,HEAD,/,405,Strict-Transport-Security: max-age=63072000; includeSubDomains; preload,
9.9.9.11,443,dns11.quad9.net,HEAD,/,404,,
89.169.66.169,443,dns.google,HEAD,/,200,Strict-Transport-Security: max-age=31536000; includeSubDomains; preload,
81.177.25.15,443,dns1.webdesk.ru,HEAD,/,404,,
81.177.25.37,443,dns2.webdesk.ru,HEAD,/,404,,
81.27.162.100,443,dns.csa-rz.de,HEAD,/,400,,
23.247.213.51,443,chi-1.edge.nextdns.io,HEAD,/,405,Strict-Transport-Security: max-age=63072000; includeSubDomains; preload,
185.134.196.54,443,rdns6.g.faelix.net,HEAD,/,400,,
185.183.97.157,443,dns1.tschoerner.eu,HEAD,/,200,Strict-Transport-Security: max-age=31536000,
76.76.2.173,443,dns.controld.com,HEAD,/,404,,
77.85.33.102,443,dns.google,HEAD,/,200,Strict-Transport-Security: max-age=31536000; includeSubDomains; preload,
76.76.10.58,443,freedns.controld.com,HEAD,/,404,,
76.76.10.26,443,freedns.controld.com,HEAD,/,404,,
76.76.10.64,443,dns.controld.com,HEAD,/,404,,
76.76.10.88,443,freedns.controld.com,HEAD,/,404,,
76.76.10.167,443,dns.controld.com,HEAD,/,404,,
83.212.102.207,443,addns.jpr.space,HEAD,/,302,,
82.112.151.102,443,sandbox.opendns.com,HEAD,/,501,,
94.130.229.93,443,www.dns.ocedric.net,HEAD,/,302,,
76.76.10.164,443,freedns.controld.com,HEAD,/,404,,
76.76.2.218,443,freedns.controld.com,HEAD,/,404,,
23.247.213.25,443,chi-1.edge.nextdns.io,HEAD,/,405,Strict-Transport-Security: max-age=63072000; includeSubDomains; preload,
76.76.10.40,443,freedns.controld.com,HEAD,/,404,,
82.112.151.102,443,doh.umbrella.com,HEAD,/,501,,
84.110.222.62,443,dns64.dns.google,HEAD,/,302,,
89.233.43.71,443,unicast.uncensoreddns.dk,HEAD,/,400,,
87.228.229.146,443,dns64.dns.google,HEAD,/,302,,
3.10.65.124,443,uk01.dns4me.net,HEAD,/,400,,
45.90.28.113,443,dns1.nextdns.io,HEAD,/,405,Strict-Transport-Security: max-age=63072000; includeSubDomains; preload,
45.90.30.4,443,dns2.nextdns.io,HEAD,/,405,Strict-Transport-Security: max-age=63072000; includeSubDomains; preload,
23.247.214.128,443,lax-1.edge.nextdns.io,HEAD,/,405,Strict-Transport-Security: max-age=63072000; includeSubDomains; preload,
45.90.28.11,443,dns1.nextdns.io,HEAD,/,405,Strict-Transport-Security: max-age=63072000; includeSubDomains; preload,
47.108.214.181,443,doh.xrepo.cn,HEAD,/,302,,
23.247.212.37,443,ewr-1.edge.nextdns.io,HEAD,/,405,Strict-Transport-Security: max-age=63072000; includeSubDomains; preload,
45.90.30.95,443,dns2.nextdns.io,HEAD,/,405,Strict-Transport-Security: max-age=63072000; includeSubDomains; preload,
45.90.30.221,443,dns2.nextdns.io,HEAD,/,405,Strict-Transport-Security: max-age=63072000; includeSubDomains; preload,
76.76.2.223,443,freedns.controld.com,HEAD,/,404,,
180.4.189.192,443,dns.google.com,HEAD,/,302,Strict-Transport-Security: max-age=31536000; includeSubDomains; preload,
18.183.102.123,443,apne1.dns.terumi.club,HEAD,/,302,Strict-Transport-Security: max-age=63072000,
76.76.2.228,443,dns.controld.com,HEAD,/,404,,
76.76.10.67,443,dns.controld.com,HEAD,/,404,,
23.247.214.113,443,lax-1.edge.nextdns.io,HEAD,/,405,Strict-Transport-Security: max-age=63072000; includeSubDomains; preload,
91.198.174.7,443,doh3001.wikimedia.org,HEAD,/,200,Strict-Transport-Security: max-age=106384710; includeSubDomains; preload,
24.240.146.7,443,doh-01.spectrum.com,HEAD,/,501,,
76.76.2.180,443,premium.dns.controld.com,HEAD,/,404,,
76.76.2.100,443,premium.dns.controld.com,HEAD,/,404,,
76.76.2.222,443,freedns.controld.com,HEAD,/,404,,
76.76.2.41,443,dns.controld.com,HEAD,/,404,,
76.76.10.253,443,dns.controld.com,HEAD,/,404,,
176.103.130.137,443,dns-unfiltered.adguard.com,HEAD,/,302,,
76.76.2.226,443,freedns.controld.com,HEAD,/,404,,
24.240.146.8,443,doh-01.spectrum.com,HEAD,/,501,,
176.103.130.137,443,dns.adguard.com,HEAD,/,302,,
185.134.197.54,443,rdns7.g.faelix.net,HEAD,/,400,,
23.247.214.129,443,dns.nextdns.io,HEAD,/,405,Strict-Transport-Security: max-age=63072000; includeSubDomains; preload,
45.90.30.48,443,dns2.nextdns.io,HEAD,/,405,Strict-Transport-Security: max-age=63072000; includeSubDomains; preload,
84.22.115.209,443,dns.ivanromanov.ru,HEAD,/,307,,
85.146.139.97,443,dns64.dns.google,HEAD,/,302,,
91.239.100.100,443,deic-ore.anycast.censurfridns.nu,HEAD,/,400,,
23.247.214.126,443,dns.nextdns.io,HEAD,/,405,Strict-Transport-Security: max-age=63072000; includeSubDomains; preload,
9.9.9.9,443,dns.quad9.net,HEAD,/,404,,
176.103.130.136,443,dns-family.adguard.com,HEAD,/,302,,
94.140.14.49,443,dns.adguard.com,HEAD,/,302,,
23.247.214.172,443,lax-1.edge.nextdns.io,HEAD,/,405,Strict-Transport-Security: max-age=63072000; includeSubDomains; preload,
45.90.28.12,443,dns1.nextdns.io,HEAD,/,405,Strict-Transport-Security: max-age=63072000; includeSubDomains; preload,
81.134.96.209,443,doh.bt.com,HEAD,/,400,,
23.247.214.143,443,dns.nextdns.io,HEAD,/,405,Strict-Transport-Security: max-age=63072000; includeSubDomains; preload,
185.15.58.11,443,doh6001.wikimedia.org,HEAD,/,200,Strict-Transport-Security: max-age=106384710; includeSubDomains; preload,
23.247.213.55,443,chi-1.edge.nextdns.io,HEAD,/,405,Strict-Transport-Security: max-age=63072000; includeSubDomains; preload,
23.247.214.144,443,lax-1.edge.nextdns.io,HEAD,/,405,Strict-Transport-Security: max-age=63072000; includeSubDomains; preload,
76.76.2.175,443,dns.controld.com,HEAD,/,404,,
